measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Neglected tropical diseases and malaria,Rate,2015,4.132964496,7.45750621,2.120571138
YLDs (Years Lived with Disability),West Sussex,Male,Age-standardized,Neglected tropical diseases and malaria,Rate,2015,3.861603089,10.06267754,1.026815506
YLDs (Years Lived with Disability),West Sussex,Female,Age-standardized,Neglected tropical diseases and malaria,Rate,2015,7.592719591,14.97602493,3.174101709
YLDs (Years Lived with Disability),West Sussex,Both,Age-standardized,Neglected tropical diseases and malaria,Rate,2015,5.707616074,10.80299226,2.701396465
YLDs (Years Lived with Disability),West Sussex,Male,All ages,Mental disorders,Number,2015,8127.593293,10644.51559,5946.331555
YLDs (Years Lived with Disability),West Sussex,Female,All ages,Mental disorders,Number,2015,9852.628975,12895.99799,7313.090287
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Mental disorders,Number,2015,17980.22227,23687.4003,13270.6252
YLDs (Years Lived with Disability),West Sussex,Male,All ages,Mental disorders,Rate,2015,1996.379793,2614.611123,1460.596727
YLDs (Years Lived with Disability),West Sussex,Female,All ages,Mental disorders,Rate,2015,2294.136997,3002.77075,1702.817698
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Mental disorders,Rate,2015,2149.23639,2831.43456,1586.282426
YLDs (Years Lived with Disability),West Sussex,Male,Age-standardized,Mental disorders,Rate,2015,1876.712059,2477.905458,1365.162345
YLDs (Years Lived with Disability),West Sussex,Female,Age-standardized,Mental disorders,Rate,2015,2138.38444,2841.939865,1570.902178
YLDs (Years Lived with Disability),West Sussex,Both,Age-standardized,Mental disorders,Rate,2015,2010.136647,2665.734306,1473.838949
YLDs (Years Lived with Disability),England,Male,All ages,All causes,Number,2015,3460053.817,4455516.557,2589757.415
YLDs (Years Lived with Disability),England,Female,All ages,All causes,Number,2015,4284535.234,5564819.674,3171648.178
YLDs (Years Lived with Disability),England,Both,All ages,All causes,Number,2015,7744589.051,9977723.595,5763079.785
YLDs (Years Lived with Disability),England,Male,All ages,All causes,Rate,2015,12673.27738,16319.39853,9485.607968
YLDs (Years Lived with Disability),England,Female,All ages,All causes,Rate,2015,15331.65521,19912.9875,11349.33281
YLDs (Years Lived with Disability),England,Both,All ages,All causes,Rate,2015,14017.95325,18059.99801,10431.35826
YLDs (Years Lived with Disability),England,Male,Age-standardized,All causes,Rate,2015,10538.79086,13580.16885,7853.381256
YLDs (Years Lived with Disability),England,Female,Age-standardized,All causes,Rate,2015,12463.05,16266.74183,9204.897145
YLDs (Years Lived with Disability),England,Both,Age-standardized,All causes,Rate,2015,11502.3136,14874.37891,8514.794494
YLDs (Years Lived with Disability),England,Male,All ages,Neoplasms,Number,2015,77898.02679,100070.5531,57072.37566
YLDs (Years Lived with Disability),England,Female,All ages,Neoplasms,Number,2015,77214.46438,100896.4089,56711.87124
YLDs (Years Lived with Disability),England,Both,All ages,Neoplasms,Number,2015,155112.4912,198551.8003,114114.8636
YLDs (Years Lived with Disability),England,Male,All ages,Neoplasms,Rate,2015,285.3202155,366.5324136,209.0412709
YLDs (Years Lived with Disability),England,Female,All ages,Neoplasms,Rate,2015,276.3019746,361.0447504,202.9360966
YLDs (Years Lived with Disability),England,Both,All ages,Neoplasms,Rate,2015,280.7585573,359.3850927,206.5515435
YLDs (Years Lived with Disability),England,Male,Age-standardized,Neoplasms,Rate,2015,180.0172462,231.320609,131.5752754
YLDs (Years Lived with Disability),England,Female,Age-standardized,Neoplasms,Rate,2015,167.5219777,219.7984761,121.098417
YLDs (Years Lived with Disability),England,Both,Age-standardized,Neoplasms,Rate,2015,171.9256364,221.8004336,125.430858
YLDs (Years Lived with Disability),England,Male,All ages,Neurological disorders,Number,2015,214907.7914,380252.2507,104192.0476
YLDs (Years Lived with Disability),England,Female,All ages,Neurological disorders,Number,2015,389412.7189,713477.5442,177740.4448
YLDs (Years Lived with Disability),England,Both,All ages,Neurological disorders,Number,2015,604320.5103,1090830.177,284159.224
YLDs (Years Lived with Disability),England,Male,All ages,Neurological disorders,Rate,2015,787.151355,1392.765114,381.6283764
YLDs (Years Lived with Disability),England,Female,All ages,Neurological disorders,Rate,2015,1393.463052,2553.087117,636.0211944
YLDs (Years Lived with Disability),England,Both,All ages,Neurological disorders,Rate,2015,1093.839402,1974.437419,514.3372605
YLDs (Years Lived with Disability),England,Male,Age-standardized,Neurological disorders,Rate,2015,690.4339462,1261.693975,307.5458652
YLDs (Years Lived with Disability),England,Female,Age-standardized,Neurological disorders,Rate,2015,1193.056646,2297.657532,449.3550894
YLDs (Years Lived with Disability),England,Both,Age-standardized,Neurological disorders,Rate,2015,943.641095,1779.693726,386.4959236
YLDs (Years Lived with Disability),West Sussex,Male,All ages,All causes,Number,2017,55209.73186,70901.76045,41202.97397
YLDs (Years Lived with Disability),West Sussex,Female,All ages,All causes,Number,2017,70002.41441,90388.27087,52084.54074
YLDs (Years Lived with Disability),West Sussex,Both,All ages,All causes,Number,2017,125212.1463,161447.505,93399.66312
YLDs (Years Lived with Disability),West Sussex,Male,All ages,All causes,Rate,2017,13405.84724,17216.1345,10004.77192
YLDs (Years Lived with Disability),West Sussex,Female,All ages,All causes,Rate,2017,16156.61068,20861.68192,12021.15176
YLDs (Years Lived with Disability),West Sussex,Both,All ages,All causes,Rate,2017,14816.12327,19103.78672,11051.81058
YLDs (Years Lived with Disability),West Sussex,Male,Age-standardized,All causes,Rate,2017,10448.91377,13541.66841,7768.561661
YLDs (Years Lived with Disability),West Sussex,Female,Age-standardized,All causes,Rate,2017,12352.18399,16079.32913,9176.511115
YLDs (Years Lived with Disability),West Sussex,Both,Age-standardized,All causes,Rate,2017,11409.24135,14774.03055,8468.934878
YLDs (Years Lived with Disability),West Sussex,Male,All ages,Neoplasms,Number,2017,1470.130756,1964.369188,1037.403776
YLDs (Years Lived with Disability),West Sussex,Female,All ages,Neoplasms,Number,2017,1405.684044,1876.376434,1019.769134
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Neoplasms,Number,2017,2875.814799,3748.261414,2106.497259
YLDs (Years Lived with Disability),West Sussex,Male,All ages,Neoplasms,Rate,2017,356.972361,476.9817271,251.8990054
YLDs (Years Lived with Disability),West Sussex,Female,All ages,Neoplasms,Rate,2017,324.4329504,433.0691135,235.3634945
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Neoplasms,Rate,2017,340.2898829,443.5248882,249.2579514
YLDs (Years Lived with Disability),West Sussex,Male,Age-standardized,Neoplasms,Rate,2017,184.9262966,250.3427559,128.9870202
YLDs (Years Lived with Disability),West Sussex,Female,Age-standardized,Neoplasms,Rate,2017,163.9382928,221.672833,117.2970739
YLDs (Years Lived with Disability),West Sussex,Both,Age-standardized,Neoplasms,Rate,2017,172.5272003,226.4976362,125.7046284
YLDs (Years Lived with Disability),West Sussex,Male,All ages,Digestive diseases,Number,2017,1479.866411,2004.425782,1054.569384
YLDs (Years Lived with Disability),West Sussex,Female,All ages,Digestive diseases,Number,2017,2078.635057,2874.003936,1459.305724
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Digestive diseases,Number,2017,3558.501468,4889.204946,2526.007168
YLDs (Years Lived with Disability),West Sussex,Male,All ages,Digestive diseases,Rate,2017,359.336341,486.7081387,256.0671024
YLDs (Years Lived with Disability),West Sussex,Female,All ages,Digestive diseases,Rate,2017,479.750558,663.3223024,336.8088751
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Digestive diseases,Rate,2017,421.0709424,578.5306407,298.8977883
YLDs (Years Lived with Disability),West Sussex,Male,Age-standardized,Digestive diseases,Rate,2017,260.7965236,355.4093828,185.4055912
YLDs (Years Lived with Disability),West Sussex,Female,Age-standardized,Digestive diseases,Rate,2017,367.9158529,511.2751019,255.432651
YLDs (Years Lived with Disability),West Sussex,Both,Age-standardized,Digestive diseases,Rate,2017,314.9840045,435.345189,220.951201
YLDs (Years Lived with Disability),West Sussex,Male,All ages,Neurological disorders,Number,2017,3392.076748,5944.030769,1675.265705
YLDs (Years Lived with Disability),West Sussex,Female,All ages,Neurological disorders,Number,2017,6259.004691,11256.37837,3041.975031
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Neurological disorders,Number,2017,9651.081439,17262.42173,4710.053482
YLDs (Years Lived with Disability),West Sussex,Male,All ages,Neurological disorders,Rate,2017,823.6530258,1443.310188,406.7825612
YLDs (Years Lived with Disability),West Sussex,Female,All ages,Neurological disorders,Rate,2017,1444.583061,2597.98072,702.0901594
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Neurological disorders,Rate,2017,1141.994739,2042.630655,557.331977
YLDs (Years Lived with Disability),West Sussex,Male,Age-standardized,Neurological disorders,Rate,2017,682.87562,1293.28302,285.8009656
YLDs (Years Lived with Disability),West Sussex,Female,Age-standardized,Neurological disorders,Rate,2017,1175.579336,2316.703528,427.0538561
YLDs (Years Lived with Disability),West Sussex,Both,Age-standardized,Neurological disorders,Rate,2017,933.2474636,1804.397151,368.1382645
YLDs (Years Lived with Disability),West Sussex,Male,All ages,Other non-communicable diseases,Number,2017,3539.406662,4933.242027,2414.29544
YLDs (Years Lived with Disability),West Sussex,Female,All ages,Other non-communicable diseases,Number,2017,8382.729855,11393.75402,5835.215738
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Other non-communicable diseases,Number,2017,11922.13652,16172.14999,8267.703782
YLDs (Years Lived with Disability),West Sussex,Male,All ages,Other non-communicable diseases,Rate,2017,859.4271957,1197.873758,586.231354
YLDs (Years Lived with Disability),West Sussex,Female,All ages,Other non-communicable diseases,Rate,2017,1934.74045,2629.687127,1346.772247
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Other non-communicable diseases,Rate,2017,1410.724515,1913.620802,978.3022022
YLDs (Years Lived with Disability),West Sussex,Male,Age-standardized,Other non-communicable diseases,Rate,2017,620.9525595,860.8274858,421.1326155
YLDs (Years Lived with Disability),West Sussex,Female,Age-standardized,Other non-communicable diseases,Rate,2017,1630.422288,2244.611948,1145.035773
YLDs (Years Lived with Disability),West Sussex,Both,Age-standardized,Other non-communicable diseases,Rate,2017,1131.884004,1541.774992,791.8252947
YLDs (Years Lived with Disability),West Sussex,Male,All ages,Skin and subcutaneous diseases,Number,2017,2433.442327,3515.913752,1658.469779
YLDs (Years Lived with Disability),West Sussex,Female,All ages,Skin and subcutaneous diseases,Number,2017,2816.277898,4137.519117,1866.171425
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Skin and subcutaneous diseases,Number,2017,5249.720224,7635.442318,3529.693061
YLDs (Years Lived with Disability),West Sussex,Male,All ages,Skin and subcutaneous diseases,Rate,2017,590.8805386,853.7227237,402.7042291
YLDs (Years Lived with Disability),West Sussex,Female,All ages,Skin and subcutaneous diseases,Rate,2017,649.9990887,954.9425708,430.7137895
YLDs (Years Lived with Disability),West Sussex,Both,All ages,Skin and subcutaneous diseases,Rate,2017,621.1897513,903.4878645,417.6620965
YLDs (Years Lived with Disability),West Sussex,Male,Age-standardized,Skin and subcutaneous diseases,Rate,2017,571.2214844,820.354239,386.4392186
YLDs (Years Lived with Disability),West Sussex,Female,Age-standardized,Skin and subcutaneous diseases,Rate,2017,686.5173941,1005.293608,451.4037502
YLDs (Years Lived with Disability),West Sussex,Both,Age-standardized,Skin and subcutaneous diseases,Rate,2017,626.9393629,911.9448702,421.5157268
YLDs (Years Lived with Disability),England,Male,All ages,Mental disorders,Number,2015,544912.3236,713585.5745,399748.5519
YLDs (Years Lived with Disability),England,Female,All ages,Mental disorders,Number,2015,642577.5041,844645.7942,474950.4472
YLDs (Years Lived with Disability),England,Both,All ages,Mental disorders,Number,2015,1187489.828,1556282.892,873359.8086
YLDs (Years Lived with Disability),England,Male,All ages,Mental disorders,Rate,2015,1995.872142,2613.678398,1464.174995
YLDs (Years Lived with Disability),England,Female,All ages,Mental disorders,Rate,2015,2299.380493,3022.455736,1699.548749
YLDs (Years Lived with Disability),England,Both,All ages,Mental disorders,Rate,2015,2149.394471,2816.921682,1580.809115
YLDs (Years Lived with Disability),England,Male,Age-standardized,Mental disorders,Rate,2015,1867.713611,2465.709566,1369.509918
YLDs (Years Lived with Disability),England,Female,Age-standardized,Mental disorders,Rate,2015,2136.489582,2827.091232,1572.430302
YLDs (Years Lived with Disability),England,Both,Age-standardized,Mental disorders,Rate,2015,2002.884062,2653.065417,1469.578729
YLDs (Years Lived with Disability),England,Male,All ages,All causes,Number,2017,3533988.664,4557040.782,2637561.869
YLDs (Years Lived with Disability),England,Female,All ages,All causes,Number,2017,4353357.432,5637591.382,3227513.855
YLDs (Years Lived with Disability),England,Both,All ages,All causes,Number,2017,7887346.096,10198969.52,5869801.938
YLDs (Years Lived with Disability),England,Male,All ages,All causes,Rate,2017,12766.16798,16461.83778,9527.919037
